0,64,i must switch to a new insurance plan
0,145,are there any sushi restaurants in reno that have good reviews
0,76,will you repeat my reminder list
0,150,make the volume 4
0,39,i need an uber
0,88,go to default setting
0,10,turn lights on in the garage
0,128,are there travel notifications for columbia
0,77,where is the location of your creation
0,51,can i get you to talk like a pouty english guy
0,50,what is my american express card's rewards balance
0,34,i gotta know what kinds of pets you have
0,101,has my vacation request been denied or approved yet
0,72,how would i get to city hall via bus
0,52,which shots do i need before i go to thailand
0,24,what's the traffic typically like at 3:30 on the route to phoenix
0,58,can you tell bob and alice where i am
0,9,can i get a reservation at champs
0,62,let me know how many carry ons i can take on a flight with southwest airlines to dallas
0,0,does chili's have good reviews
0,83,wake me up at noon tomorrow
0,48,can you read my to do list to me please
0,13,can you tell me what you just said
0,110,what level is my gas at
0,102,how long is the wait at imanas
0,145,can you suggest a restaurant for me to eat tonight
0,38,how many swedish kroner do i get for a dollar
0,83,set my alarm for 6am tomorrow
0,85,verify that my reservations at won wons for joe lee are good
0,10,are my doors locked right now
0,41,can i please know the credit limit for my citibank card
0,55,can i change your name
0,11,what is the name you call me
0,121,i'm uncertain
0,72,how do i get to the nearest post office
0,126,can i get vacation day totals i have left
0,13,i did not hear you
0,29,can you speak to me in chinese
0,144,you can call me carrie
0,16,can you order underpants for me
0,51,i need to switch to the male voice
0,82,how are things with you
0,3,give me instructions on how to change my oil
0,30,that's a hard no from me
0,78,"from here, i take this bus to go to brooklyn and how long is the commute"
0,137,what are the foreign transaction fees for cuba
0,144,usually people refer to me as brad
0,73,can you help me spell facetiousness
0,47,how often do you change your tires
0,82,hi ai
0,30,no!
0,113,find me the number for jet blue's customer service so i can yell at someone about my missing luggage
0,77,can you tell me where you were created
0,142,what is the amount of miles per gallon this car gets on the highway
0,79,please give me the expected arrival date for my next paycheck
0,54,"i have potatoes in the cupboard from wednesday, are they fine"
0,37,let me know when my car was last looked at
0,80,could you tell me the status of my frontier flight
0,9,will qdoba take reservations
0,141,favorite what's currently playing on my playlist
0,34,how old are your pets
0,98,how are my tires
0,48,"what do i have to do tomorrow, according to my to-do list"
0,18,could you please schedule a meeting with carrie and lisa
0,54,is it okay to eat chicken that i put in the fridge on monday
0,119,can you slow down how fast you talk
0,79,when was the last date that i was paid
0,130,"initiate connection with my phone, please"
0,120,what kind of plug does my hair dryer use in south korea
0,80,whats the status of my united flight
0,121,it could be possible
0,141,add 7 rings to my pop playlist
0,112,what ingredients are present in marshmallows
0,118,stop this song and go to the next one
0,29,can i start talking to you in spanish
0,102,how busy does outback get around 7pm
0,60,do i have anything scheduled on january 1st
0,52,what shots are recommended before traveling to kenya
0,48,what have i got on my to-do list
0,13,please repeat over what you said
0,67,please unreserve that table
0,113,i believe it looks like my luggage has disappeared
0,132,what is the apr on my master card
0,139,what is the meaning of stupendous
0,106,put my workout playlist on
0,21,what's the song currently playing
0,105,please add final exams to my calendar for may 2
0,23,"call and make a 5:45 pm reservation for jason rogers, table for four"
0,14,exit out of whisper mode
0,40,find me a rental car from 2/28 - 3/1 in reno
0,61,can you translate where's the bar into irish for me
0,2,"my account is blocked, help me figure out why"
0,150,make the speakers louder
0,43,did i put milk on the shopping list
0,52,do i need any vaccinations before going to indonesia
0,88,go back to your factory settings
0,141,add this song to my post-rock playlist
0,75,do you have a preference regarding what i should call you
0,13,could you say that again
0,125,remove carrots from my shopping list and add soda
0,142,how much mpg does this car get in the city
0,120,is there an outlet plug adapter
0,24,what's the traffic like on my way to the terminal
0,114,good bye my friend
0,53,make me a reminder that tommorow is trash day
0,143,show me the minimum payment for my boat bill
0,52,are there shots required before going to south africa
0,46,do you have any good recommendations for swiss cuisine
0,59,do i need a visa to spain
0,144,i go by brad
0,128,does spain expect any travel alerts
0,63,i want to book a flight from hawaii to new york on july 8th and returning on july 10th
0,130,please disconnect from my phone
0,15,what kinds of activities do you enjoy
0,48,what chores do i have waiting on my reminder list
0,105,i no longer need to go to the zoo on the 8th of this month
0,10,make sure the oven is set to 350 please
0,98,let me know how low the air in my tires are
0,33,i want a coin flipped
0,52,are there specific shots i need before traveling to japan
0,106,"that ""baby shark, doo doo,"" song, i want to hear it"
0,129,do you know any fun facts about australian football
0,53,make reminder to pay rent on the 30th of every month
0,62,tell me how many carry ons i can take on a flight with southwest airlines to dallas
0,53,i need a reminder to remind me to do something
0,120,what kind of plug type do they use in russia
0,15,how do you like to spend your free time
0,36,tell me a joke about rats
0,21,tell me the title of this song
0,115,what kind of questions do you accept
0,18,is there an open meeting room between 2 and 4
0,115,what sorts of subjects are you well versed in
0,114,glad we got to talk
0,24,is traffic bad on the parkway
0,142,what is the mpg
0,118,go to the next song and skip
0,130,stop the connection with my phone
0,97,please tell me how to submit a vacation request
0,23,"now, i need a reservation for backwoods crossing at seven for 6 people"
0,150,change the speaker volume to a louder one
0,80,what is the word on flight dl123
0,37,when did i last bring my car in to have it looked at
0,85,i need to make sure there is a reservation for george at connor oneil's
0,123,when would it be required for me to get my oil changed
0,50,tell me how to check rewards for my mastercard
0,33,let's decide with a coin flip
0,13,i want to have that repeated for me
0,3,how do i do an oil change and what type do i use
0,101,how's my day off request looking
0,14,i need your setting switched to whisper mode right away
0,106,i want to hear beatles music
0,83,i need an alarm to wake me up at 8 tomorrow morning
0,54,"i have tomatoes from tuesday, do you think those are still good"
0,123,how long can you go between oil changes
0,139,"what is the meaning of word ""rescind"
0,65,i need to do cleaning so add it to my to do list
0,121,i don't really know
0,63,purchase a flight from slc to columbus on tuesday that returns on friday
0,146,alert the bank that i am traveling to tokyo on the 7th until the 21st
0,49,my card was malfunctioning and was returned to me
0,55,i want to change the name i call you to juan
0,126,can you explain to me what type of vacation days i have still
0,52,do i need vaccinations to travel overseas
0,21,what is the current song
0,9,do they take reservations at state bird
0,55,can you change the name of what you respond to
0,64,i want to switch my insurance coverage
0,108,how to direct deposit my paycheck
0,147,"stop working on it, i need something else"
0,1,what's the nutritional info for a cheeseburger
0,21,the song on speaker is what like
0,7,would you tell me the interest rate
0,10,please lock the doors
0,11,what name do you know me by
0,20,please block my chase account right away
0,81,can you call my cellphone
0,93,tell me my salary please
0,49,i was at trader joe's trying to buy groceries and my card got declined
0,108,help me set up direct deposit to my bank of hawaii checking account
0,142,how's the mpg for this on the freeway
0,63,book a flight from sacremento to tampa two weeks from now and returning a month after
0,150,lower volume level
0,134,it is okay to use water in place of milk
0,125,add cherrios to the shopping list
0,49,please let me know why my card was declined yesterday
0,57,who do you function for
0,79,i need to know when to expect my next paycheck
0,116,"i'd like a placed booked in san diego from may 1st, 2020 to june 2nd, 2020"
0,65,please include laundry on my to do list
0,147,please be quiet
0,40,can i rent a car out of lax from tuesday to thursday
0,48,let's go over the list of items on the to do list just to be sure we got it all
0,12,"my card is stolen, i need to report it"
0,17,do i need cables to jump start my car
0,8,tell me what type of fuel i need to use for this car
0,80,please tell me when my flight will land
0,8,i wanna know the gad i need to fill this car up with
0,69,how exactly do i find my credit score
0,84,where is my delivery order
0,102,how long is the wait at assagios today
0,73,how do you spell antithesis
0,116,book me a hotel in new york near the empire state building from marc 2nd to 4th
0,88,go back to the factory settings for this device
0,125,add flour to my shopping list if it's not already on it
0,29,i want your responses to be in french
0,105,lunch with deb at noon today
0,80,when will my flight land
0,78,"if i go by bus, how long will it take to get to the airport"
0,77,what area were you born in
0,74,what are the health benefits i have
0,1,how healthy are lunchables
0,120,do i need a plug converter when i visit france
0,102,how busy will panera be at noon
0,61,what is spanish for good morning
0,136,how can i go about finding my current location
0,136,could you find my location on the map
0,24,at around noon what is the traffic typically like on the route to the hopsital
0,31,what's 8 ounces in cups
0,13,can you say again
0,1,please fill me in on the nutrition facts for shrimp scampi
0,134,can i use baking soda instead of baking powder
0,92,i would like the dice to be rolled
0,84,can you see if my order was delivered
0,6,what are ways to utilize my credit card points
0,73,i need to know how to spell conscience
0,120,inform me as to the plug type of the country
0,99,tell me how old youare
0,119,you should talk faster
0,52,should i get any shots before i go to kenya
0,119,how do i change the speed of my ai's voice
0,137,for my card is there a extra card while i'm staying in italy
0,72,i want to know the nearest bank's location
0,95,"after another eight days, what day will it be"
0,48,tell me what is on my todo list
0,141,add this track to my rock playlist
0,54,has the leftover hamburger from last saturday gone bad
0,84,will my order be here by saturday
0,41,how much to i have left on my visa card limit
0,106,i'd like to hear my workout playlist
0,147,terminate current process
0,61,what is thank you in spanish
0,115,what kinds of things can i ask you
0,30,"that's not right, so no"
0,112,i need to know the ingredients in a hamburger
0,119,how do i change your options so that you speak more slowly
0,106,can you play music
0,29,change your spoken language to english
0,43,show shopping list
0,125,delete fries from shopping list
0,145,are there any decent places to get seafood in seattle
0,86,what is the proper time to cook steak for
0,147,scratch
0,54,how soon until the milk expires
0,129,"about something,tell me some trivia"
0,65,can you delete lunch with david from my to do list
0,98,what is the current tire pressure level in the car
0,129,what is an amazing trivia fact relating to 3d printing
0,34,can you tell me if you have any pets
0,78,how long does it take to get to spago's in los angeles
0,100,can you help me figure out how to rollover my 401k
0,135,how many calories are in a cookie
0,84,track my package now please
0,103,has the discover card approved my app
0,45,i want to know my routing number please
0,55,can i change your name please
0,68,get me access to a list of my recent transactions
0,79,when was the date that i was last paid
0,67,could you please cancel my reservation for 5 at red robin
0,24,what is the traffic like on the way to makaha
0,149,what's the best place to travel to this time of year
0,105,make sure april 1 is clear on my calendar
0,78,about how much time will it take to get to the laundry in this area
0,7,what is the interest rate on my scotiabank account
0,65,will you please put remember to drop off at the dry cleaner's to my current to do list
0,8,what kind of gas does this car need
0,84,help me find my package
0,51,please use male voice
0,61,how would you say can i borrow five dollars in portuguese
0,61,how would i say if i were english subway
0,142,please tell me what the mpg is for this car
0,100,can you instruct me on how to rollover my 401k
0,123,about how long before i need another oil change
0,20,i need to hold off on my account
0,84,when will my order be here
0,73,i don't know how to spell theater
0,54,how long will my milk be good in the fridge
0,24,how's highway traffic today
0,49,i was at target trying to buy candles and my card got declined
0,46,can you give me a french dinner suggestion
0,5,is it cloudy or sunny in sparks
0,72,how close is a gas station to mcdonalds
0,146,i'm travelling to spain soon and want to inform my bank
0,135,what's the caloric content of an apple
0,40,can you show me how to book a car rental in manitowoc
0,34,would you tell me what kind of pets you have
0,96,how was this ai created
0,89,i'd like to change my pin number for my savings account
0,38,what's 11 yen in pounds
0,58,share my gps location with steve
0,63,use delta to book me a flight from dallas to pittsburgh
0,124,thank you very much for the assistance
0,75,what name do you want me to call you
0,24,is the traffic typically bad at noon on the route to the hopsital
0,126,do i have any remaining pto days
0,55,i would like to change your name to eli
0,53,set a reminder for my doctors appointment
0,136,would you please tell me my current gps coordinates
0,40,help me book a rental car in green bay
0,74,define my health benefits
0,100,i just got this new job but i need help with my 401k rollover
0,115,what are the kinds of things you can help me with
0,106,play that song hey
0,9,does the steakhouse on main st take reservations
0,136,i need to know my location
0,116,can you book me a place to stay in pittsburgh from monday to friday
0,20,put a hold on my bank of america account right away please
0,119,slow your speech
0,19,is the gang getting together this afternoon
0,138,what is 15% of 3143
0,65,hey just take off everything from my todo list
0,73,how many es are in receiving
0,141,please add this song to my jazz playlist
0,111,"i want to pay my bill, please"
0,99,how many days old are you
0,88,go back the the settings you had originally
0,30,i say negative
0,115,what things can you help me with exactly
0,108,"can you teach me how to set up direct deposit, or show me who can"
0,47,when do i need to get my tires changed
0,82,is everything going okay
0,118,please go to the song after this one
0,37,when did i last have my car fixed
0,73,how do you spell out newspaper
0,62,what is delta's carry on policy
0,4,what time is it
0,92,what do you get if you roll a six sided dice
0,115,what kinds of things would you be able to help me with
0,54,how long is it safe to leave a burger in the refrigerator
0,27,how much in total do i need to pay cox and at&t
0,120,should i bring my socket converter while traveling to england
0,119,will you speak more rapidly
0,57,who would you say your employer is
0,72,how do i get to the leaning tower by bus
0,113,lost luggage on flight america airlines in o'hare
0,105,please add an item to my calendar that i need to clean the kitchen on thursday
0,14,can you whisper until i tell you not to
0,110,what line is the gas tank at
0,39,i would like to get an uber to the movies
0,82,how's ife treating you
0,146,i'm traveling to sweden soon and want to inform my bank
0,83,i'd like a new alarm set for 6am
0,103,can you find out if my application at smith bank was approved or not  i applied for s credit card a month ago
0,120,should i buy a specific plug type when in china
0,106,can you play right above it
0,93,how much money am i making
0,138,what is an 18 percent tip on 20 dollars
0,141,will you please add cannons by phil wickham to my playlist
0,21,what band is this
0,63,"buy tickets for a flight from nyc to la on march 1, returning on march 5"
0,91,walk me through the process of applying for an american express card
0,58,tell lydia and laura where i am located
0,144,call me ishmael
0,21,i need to know what song this is
0,131,i need some work done on my car so need to schedule auto mechanic for maintenance
0,129,tell me some trivia about birds
0,148,tell me the exact amount of pto i have used
0,43,what does my shopping list consist of
0,99,can you tell me when you were born
0,113,"i lost my luggage, what now"
0,22,can you figure out the meaning of life
0,110,am i running low on gas
0,125,put rice and pudding on my shopping list cause i need them
0,92,go ahead and roll the 6 sided dice for me
0,17,where to go to get dead car battery tested
0,51,speak in a male voice
0,68,what was the last thing i purchased
0,116,"please find a columbus, ohio hotel with good reviews"
0,88,i want to put you back to original settings
0,120,do i need a socket converter if i'm going to be in china
0,10,what is the temperature the ac display is showing
0,149,what is there to do besides drink in germany
0,147,"nevermind, cancel that"
0,112,what goes in broccoli cheddar soup
0,141,will you add what i'm listening to to my bedroom playlist
0,60,can you give me an overview of what march 23 will look like for me
0,112,i want to make a meat stew what ingredients do i need
0,140,when does my current job have the next official paid holiday
0,85,i really want to confirm that i have a reservation at red robin for josh
0,31,how many tablespoons are in three cups
0,107,it is definitely affirmative
0,129,what is one thing i might not know about nike shoes
0,131,i need to schedule somewhere get my tires checked out
0,24,what will traffic be like at 5:00 going towards the mall
0,47,when should i get new tires i last replaced them four years ago
0,37,how long has it been since my car was in the shop
0,113,i think my luggage was misplaced or has been lost
0,146,inform my bank that i'll be going to europe
0,144,i want to be called mollie
0,139,look up zesty in dictionary
0,93,can you provide information on my income
0,62,i need to know how many carry ons i can take on a flight with southwest airlines to houston
0,88,reset to your natural settings
0,78,how long will it take to get to outback in phoenix
0,149,what are some fun things i can partake in in atlanta
0,58,share my coordinates with melissa and doug
0,40,could i rent a car from tuesday to thursday out of lax
0,108,what is needed to set up direct deposit
0,108,direct deposit instructions
0,58,give me current gps coordinates to my sister
0,78,how many miles will it take to get to my destination
0,55,"i want to change your name, please"
0,65,can you remind me to mop later by putting it on my to do list today
0,118,"could you play the next song on this playlist, please"
0,65,add clean the bathroom to my task list
0,136,help me find where i am
0,37,find out how long it has been since my car was last in the shop
0,46,i'm looking for italian food suggestions
0,121,i can't make up my mind
0,30,i must say no
0,121,i don't know anything about that
0,10,did i lock the doors
0,98,are my tires ok on pressure
0,11,can you tell me what my name is
0,10,please get my car started before i go out to it
0,82,what's happening
0,78,how long will it take to get to golden gate bridge from pier 39
0,115,tell me what you are capable of answering
0,10,set the temperature to 78
0,15,i like to paint in my free time-do you have any hobbies like that
0,59,do i need a visa for canada
0,52,will i need vaccines for my trip
0,137,do i incur extra fees if i use my card in london
0,78,how long will it take me to get to the mcdonald's in the city
0,95,what day is it gonna be in twenty-one days
0,142,how does this cars mpg do on the highway
0,48,please let me know if giving the dog a bath is on my list of tasks to complete
0,136,where are we located
0,12,"i can't find my mastercard and i want to report it as lost, please"
0,59,do i need to bring a visa when i go to canada next month
0,117,are you a real human
0,4,what time is it in the central standard timezone
0,13,"would you repeat that, please"
0,141,add this song to my dinner playlist
0,87,the plastic numbers on my card are falling off
0,79,when was the last date that i got paid
0,17,how do i jump start a fiat
0,69,i wanna know my credit score
0,97,please request pto for me from march 3rd to march 7th
0,62,what is the carry on limit
0,0,how does yelp report the enchiladas are at jose's taco shop
0,119,please say things more quickly
0,46,do you have any suggestions as to what i should cook for dinner
0,77,where is your birth place
0,64,i am thinking of switching to a different insurance plan
0,65,add do laundry to my to do list
0,51,can you change your accent to the male british one
0,104,what's the best way to make a broccoli salad
0,43,my shopping list contains what
0,95,i would like to know tomorrow's date
0,18,get me a meeting with bill for 5:30pm tomorrow
0,82,hey how's it hanging
0,76,reminders of my list is what
0,131,is it possible to get schedule getting my tires inspected
0,80,what's the latest with my united flight
0,85,i wish to confirm that i have a reservation at red robin for josh
0,131,i wanna schedule some car maintenance
0,51,please change to the female voice
0,73,what is the right way to spell superficial
0,53,please reminder for car meet
0,97,i want to put in a pto request for march 1-8
0,106,please play the song that goes like hey jude don't make it bad
0,41,can you let me know what my credit limit is for my visa card
0,1,what's the facts about nutrients in rice milk
0,114,"nice talking again, bye"
0,3,find instructions for how to change the oil in a 2015 passat
0,142,what is the cars mpg on the highway
0,116,find me a hotel in seattle with great reviews
0,63,i need to get from jfk to dallas with united for under $500
0,105,"for the calendar, on february 8 add moms birthday"
0,62,how many carry ons can i take on a flight with united to lax
0,1,what's the nutritional info for a ganola bar
0,65,add grocery shopping to my list of things to do
0,104,how do you create pork chili
0,141,will you add what i'm listening to to my dinner playlist
0,27,what is the total for my utilities bill this month
0,117,are you alive
0,79,when was i paid the last time
0,80,is my delta flight on time
0,85,can you verify mike has a reservation at black rock at 6 pm
0,88,can you go back to my original settings
0,1,what are the nutritional data for mashed potatoes
0,147,destroy process
0,65,to my domestic task list please add paint kitchen
0,57,who do you job for
0,107,very true
0,105,i need trip to the zoo on the calendar for june 4
0,34,do you keep any pets
0,145,does kentucky have any good restaurants that serve sushi
0,141,add creep by radio head to the playlist
0,52,should i get a vaccination before i go to katmandu
0,78,what's the estimated time to get to ppg paints arena in pittsburgh via bus
0,30,i do not believe that that is correct
0,131,where can i schedule to get my tires checked out
0,121,i'm unsure of the proper answer
0,120,would it be smart to get a plug converter when i visit israel
0,149,can you tell me about the best tourist attractions in sweden
0,42,what's the average battery life of an android phone
0,54,how long can i keep macaroni in the fridge before it spoils
0,39,i need an uber to class tonight on the mainline campus
0,67,i no longer need the reservation for 20 at ihop
0,20,i am going to need a block put on my chase account right away
0,66,which timezone is colombia
0,125,"update my shopping list, delete canned olives"
0,93,how much is my income going to be this month
0,71,have i been spending a ton of money on movies lately
0,112,what ingredients do i need for chicken breast
0,15,what's your favorite hobby
0,148,count how many sick days i've used
0,23,reserve a table for two for 7:30 pm at dibruno's under patrick donoghue
0,107,"yep, that's right"
0,119,"why are you talking so sloooooooooowly, please speed it up!"
0,53,set up a reminder to give the cat her flea medicine
0,9,does buffalo wild wings take reservations
0,53,remind me to call my mother saturday morning
0,136,what are my gps coordinates right now
0,17,what do i do if my car battery is dead
0,142,how many mpgs does this car get on the highway
0,144,my names carrie
0,24,how bad is city traffic in miami on friday's at 5 pm
0,105,i need anniversary dinner added to my schedule for march 7
0,24,is there traffic on dove road
0,140,what's the next scheduled holiday at this job
0,14,switch to quiet mode
0,95,today's date is what exactly
0,101,has my request for vacation time been okayed
0,51,can you switch to the female voice
0,77,are you from the us
0,65,delete everything on my todo list
0,123,is it time for an oil change
0,120,do i need a socket converter if i'm going to be in germany
0,65,please remove laundry from my list of chores
0,110,what's left in my gas tank
0,23,"i think we should reserve dad's regular table friday for 6 people, use his name, make that close to 4:00 pm at the club"
0,60,what do i have planned on my calendar for next sunday
0,16,i'm making a purchase and need the help of ai
0,118,skip over this song
0,11,my name is what
0,75,do you have a name
0,118,i want to hear the next song
0,75,do you have a name i can use
0,10,on turn tv
0,111,i need help paying my store bill
0,113,"my luggage did not arrive, please investigate"
0,4,what time is it exactly in the new zealand time zone
0,129,have any cool facts on reptiles
0,0,does ihop have positive reviews
0,129,can you tell me fun facts about lighthouses
0,129,tell me a fun fact about mt everest
0,42,can you tell me something about the nfl
0,11,what do you have me saved under
0,8,what kind of gas should i put into this car
0,147,how do i make you stop talking
0,71,how much have i spent on clothes recently
0,41,how high is my credit limit for my citigroup card
0,82,how are things
0,127,i wanna get some new checks cause i ran out of them
0,11,what am i known as to you
0,11,what name do you refer to me as
0,95,please give me today's date
0,129,i want to learn a neat fact about black holes
0,113,i believe that my luggage was lost
0,13,"i missed that last one, please repeat"
0,16,i'd like to buy some cooking pans
0,37,i need to know when my oil was last changed
0,48,let me know what i have to do today
0,99,what age are you
0,34,"if you were getting a pet, would you get a cat or would you get a dog"
0,19,when is the meeting with homer scheduled for
0,55,do you mind if call you nikolai
0,99,how old are you now
0,74,list all of my health benefits
0,25,i must call dr smith
0,95,what will be the date in 100 days from now
0,21,can you tell me the mane of the song playing
0,118,play the next song queued up
0,40,can you help me booked a car in london
0,121,i am not to sure about that
0,96,give me an answer to who made you
0,40,can you help me with seattle car rental bookings
0,78,how long does it take to get to houston by bus
0,147,refrain from talking
0,135,how many calories on average are in a hot dog
0,124,thanks please
0,48,i need to know if sorting the mail is on my to do list
0,22,what's the point of everything
0,106,play help! by the beatles
0,24,what is the traffic like
0,15,i would like to know what hobbies you enjoy
0,24,how bad is the traffic waiting for the staten island ferry at 8 am
0,61,what's local slang for goodbye in hawaii
0,38,how many dollars can i exchange for 200 yen
0,40,will car rentals be available in boston from march 2 to march 4
0,19,what is my meeting schedule today
0,47,when is the right time to change my tires
0,105,please clear entries on my calendar for the 1st
0,84,can you see where my package is
0,142,how many miles per gallon do i get
0,17,show me the way to jump start a battery
0,91,"i would like to apply for a air canada card visa, can you help me"
0,149,"what are some fun things to do in butte, montana"
0,108,can you tell me how to set up direct depost
0,8,what gasoline do i need to buy
0,20,please ask the bank to freeze my account
0,146,tell my bank i'm going to france
0,111,i need your help to pay my gas bill
0,121,"it could be either, i think"
0,126,do i have enough pto to take time off
0,66,what timezone is detroit in
0,17,"my car needs jump started, find me directions"
0,55,how can i change your name
0,128,is it safe to travel to bermuda
0,57,are you employed by someone
0,17,how do you jump start a subaru forester
0,109,can my credit limit be increased to one thousand dollars
0,102,how long will it take to be seated at the flying w
0,48,what items do i need to do
0,38,how many dollars can i exchange for 75 euros
0,22,what exactly is the meaning of life
0,73,what is the correct spelling for antipathy
0,36,what's the funniest joke you know
0,116,i need a hotel room for 4 people in lakewood from monday to wednesday
0,103,i want to be updated on the most recent status of my credit card application
0,117,tell me if you are a human or a computer
0,106,"put my music on, please"
0,61,do you know how to say where is the restroom in french
0,40,can you help me with a rental car
0,83,please set alarm for me
0,114,nice to speak with you
0,146,i need to let my bank know i am traveling to detroit
0,78,how long will it take to get from galleria mall to state capitol
0,149,what should i do in bangor
0,85,will you check there is a reservation for laura at black pearl
0,131,can i schedule a car repair
0,119,"hey, stop talking like you're a stretch taped"
0,99,tell me your birthday
0,83,set alarm
0,144,i go by ted
0,78,tell me how far i am from home in time and miles
0,146,i'll soon be travelling internationally; could you let my bank know
0,43,what can you see on my shopping list
0,54,how long will eggs keep in the freezer
0,43,tell me what is on my shopping list
0,145,give me some good restaurants
